Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal_caption,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_tipus_accident,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2019S008432    ,2,Eixample,9,la Nova Esquerra de l'Eixample,54509,Calàbria / Consell de Cent                        ,,Dijous,Dj,Laboral,2019,10,Octubre,31,19,Tarda,Atropellament,429254.77 ,4581645.09,2.1527033591612628,41.381395544279314
2019S009804    ,2,Eixample,10,Sant Antoni,323203,Sepúlveda / Comte Borrell                         ,,Divendres,Dv,Laboral,2019,12,Desembre,20,9,Matí,Desconegut,429745.73 ,4581524.23,2.158588377517172,41.38035009171998
2019S005651    ,2,Eixample,10,Sant Antoni,127704,Floridablanca                                     ,66-68     ,Dimarts,Dm,Laboral,2019,7,Juliol,16,19,Tarda,Col.lisió fronto-lateral,429697.12 ,4581274.12,2.158036155174154,41.37809320448298
2019S000451    ,2,Eixample,10,Sant Antoni,246000,Parlament / Comte Borrell                         ,,Divendres,Dv,Laboral,2019,1,Gener,18,10,Matí,Col.lisió lateral,430120.59 ,4581142.29,2.163115055701701,41.376942806076514
2019S007948    ,2,Eixample,10,Sant Antoni,169409,Villarroel / Corts Catalanes                      ,,Dilluns,Dl,Laboral,2019,10,Octubre,14,14,Tarda,Caiguda (dues rodes),429834.07 ,4581818.31,2.1596106452622728,41.38300646592505
2019S008657    ,2,Eixample,10,Sant Antoni,363809,Villarroel / Sepúlveda                            ,,Divendres,Dv,Laboral,2019,11,Novembre,8,10,Matí,Col.lisió lateral,429938.15 ,4581711.74,2.160867624175691,41.382055718510216
2019S009752    ,2,Eixample,10,Sant Antoni,54509,Calàbria / Manso                                  ,,Dilluns,Dl,Laboral,2019,12,Desembre,16,20,Tarda,Atropellament,429835.15 ,4581050.81,2.159712548290188,41.376094009255446
2019S006198    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes                                   ,584,Dissabte,Ds,Laboral,2019,8,Agost,3,15,Tarda,Caiguda (dues rodes),430090.37 ,4582033.32,2.162650761054611,41.384965315618565
2019S005785    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes                                   ,588,Diumenge,Dg,Laboral,2019,7,Juliol,21,14,Tarda,Atropellament,430110.79 ,4582053.32,2.162892650300066,41.385147224079354
2019S009675    ,2,Eixample,10,Sant Antoni,246000,Viladomat / Parlament                             ,,Dilluns,Dl,Laboral,2019,12,Desembre,16,11,Matí,Col.lisió lateral,430025.09 ,4581048.9 ,2.1619839233320093,41.37609336955599
2019S000997    ,2,Eixample,10,Sant Antoni,223606,Corts Catalanes / Muntaner                        ,,Dijous,Dj,Laboral,2019,2,Febrer,7,13,Matí,Col.lisió fronto-lateral,430025.03 ,4582004.98,2.161872647896521,41.384704380106825
2019S002798    ,2,Eixample,10,Sant Antoni,308709,Sant Pau                                          ,71,Dimarts,Dm,Laboral,2019,4,Abril,9,14,Tarda,Altres,430153.26 ,4581277.34,2.1634901174034957,41.378161987003125
2019S004579    ,2,Eixample,9,la Nova Esquerra de l'Eixample,54509,Calàbria / Còrsega                                ,,Dimarts,Dm,Laboral,2019,6,Juny,11,17,Tarda,Col.lisió fronto-lateral,428693.01 ,4582218.51,2.1459181687695588,41.3865104133098
2019S008649    ,2,Eixample,9,la Nova Esquerra de l'Eixample,245802,París / Comte Borrell                             ,,Divendres,Dv,Laboral,2019,11,Novembre,8,9,Matí,Abast,428792.19 ,4582502.14,2.1470708830955174,41.38907373604471
2019S007949    ,2,Eixample,9,la Nova Esquerra de l'Eixample,245802,Sarrià / París                                    ,,Dilluns,Dl,Laboral,2019,10,Octubre,14,15,Tarda,Col.lisió fronto-lateral,428885.89 ,4582593.13,2.1481807957361165,41.38990154250845
2019S005691    ,2,Eixample,10,Sant Antoni,198804,Paral·lel                                         ,158,Dimecres,Dc,Laboral,2019,7,Juliol,17,20,Tarda,Atropellament,429634.39 ,4580954.69,2.1573231932998778,41.37521074149097
2019S001941    ,2,Eixample,10,Sant Antoni,323203,Sepúlveda / Calàbria                              ,,Dimarts,Dm,Laboral,2019,3,Març,12,19,Tarda,Atropellament,429555.55 ,4581336.38,2.156336074745074,41.378641554564176
2019S000512    ,2,Eixample,10,Sant Antoni,363809,Villarroel                                        ,24,Dissabte,Ds,Laboral,2019,1,Gener,19,22,Nit,Abast,430001.54 ,4581663.04,2.1616312953474104,41.38162262363535
2019S000868    ,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal / València                               ,,Dissabte,Ds,Laboral,2019,2,Febrer,2,3,Nit,Col.lisió fronto-lateral,430978.26 ,4583706.76,2.173077927017085,41.40011408821389
2019S005460    ,2,Eixample,7,la Dreta de l'Eixample,144601,València / Diagonal                               ,,Dimecres,Dc,Laboral,2019,7,Juliol,10,14,Tarda,Col.lisió lateral,430978.26 ,4583706.76,2.173077927017085,41.40011408821389
2019S002488    ,2,Eixample,7,la Dreta de l'Eixample,286504,Diagonal / Roger de Flor                          ,,Dissabte,Ds,Laboral,2019,3,Març,30,15,Tarda,Altres,430850.64 ,4583648.78,2.171558012951345,41.399580905238615
2019S002488    ,2,Eixample,7,la Dreta de l'Eixample,286504,Diagonal / Roger de Flor                          ,,Dissabte,Ds,Laboral,2019,3,Març,30,15,Tarda,Abast,430850.64 ,4583648.78,2.171558012951345,41.399580905238615
2019S006620    ,2,Eixample,7,la Dreta de l'Eixample,286504,Diagonal / Roger de Flor                          ,,Diumenge,Dg,Laboral,2019,8,Agost,25,19,Tarda,Col.lisió lateral,430850.64 ,4583648.78,2.171558012951345,41.399580905238615
2019S007004    ,2,Eixample,7,la Dreta de l'Eixample,286504,Aragó / Roger de Flor                             ,,Dimarts,Dm,Laboral,2019,9,Setembre,10,8,Matí,Col.lisió lateral,430977.58 ,4583518.03,2.173091341088185,41.39841421773152
2019S000227    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,191204,Mallorca / Casanova                               ,,Dijous,Dj,Laboral,2019,1,Gener,10,19,Tarda,Col.lisió fronto-lateral,429452.6  ,4582399.4 ,2.1549810857360545,41.38820667996386
2019S002472    ,2,Eixample,7,la Dreta de l'Eixample,31300,Mallorca / Bailèn                                 ,,Dissabte,Ds,Laboral,2019,3,Març,30,11,Matí,Col.lisió fronto-lateral,430598.6  ,4583522.16,2.1685577601722987,41.39841874614872
2019S005190    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,70607,Casanova / Còrsega                                ,,Dilluns,Dl,Laboral,2019,7,Juliol,1,19,Tarda,Col.lisió lateral,429170.51 ,4582688.11,2.1515736473760483,41.39078213434832
